restaurant_id,restaurant_name,City,primary_cuisine,price_level,rating,num_reviews,ranking,popularity_score,avg_city_pressure,peak_city_pressure
d2616719,Restaurante Associacao Naval de Lisboa,Lisbon,Portuguese,1.0,4.0,144.0,812.0,0.44819189080988897,71.93915752520559,97.65516301344215
d6976663,Pateo Alfacinha,Lisbon,Mediterranean,1.0,4.0,119.0,813.0,0.43971547109398285,71.93915752520559,97.65516301344215
d3522172,Pao de Canela,Lisbon,Cafe,1.0,3.5,314.0,814.0,0.4454400525941122,71.93915752520559,97.65516301344215
d3531074,O Cocas cafetaria snack bar,Lisbon,Mediterranean,1.0,4.5,64.0,815.0,0.44975421212736855,71.93915752520559,97.65516301344215
d2264448,Green Pepper,Lisbon,European,1.0,4.0,164.0,816.0,0.4539773470680588,71.93915752520559,97.65516301344215
d11659300,Lisboa 33,Lisbon,Portuguese,1.0,4.5,43.0,817.0,0.4322767380785197,71.93915752520559,97.65516301344215
d2338060,Cafe In,Lisbon,Seafood,1.0,4.0,174.0,818.0,0.45661185671644305,71.93915752520559,97.65516301344215
d3847680,Restaurante Estadio Dom Leitao,Lisbon,Portuguese,1.0,4.0,130.0,819.0,0.4436410147097805,71.93915752520559,97.65516301344215
d12209744,MeetUs ao Carmo,Lisbon,Mediterranean,1.0,5.0,48.0,820.0,0.4745960671083079,71.93915752520559,97.65516301344215
d1187229,O Cerveirense,Lisbon,Mediterranean,1.0,4.5,51.0,821.0,0.4397571385917366,71.93915752520559,97.65516301344215
d5815796,Mercantina,Lisbon,Italian,1.0,4.0,472.0,822.0,0.5011442234417424,71.93915752520559,97.65516301344215
d2616778,Portugalia Cervejaria Cais do Sodre,Lisbon,Seafood,1.0,4.0,231.0,823.0,0.4692379569504622,71.93915752520559,97.65516301344215
d7907060,O Prego da Peixaria - Saldanha,Lisbon,European,1.0,4.0,186.0,824.0,0.4595797121899274,71.93915752520559,97.65516301344215
d8487141,Mercado,Lisbon,Portuguese,1.0,4.0,66.0,825.0,0.41360709626748177,71.93915752520559,97.65516301344215
d5958908,Tasca Do Marinheiro,Lisbon,Indian,1.0,4.5,111.0,826.0,0.4741195383378734,71.93915752520559,97.65516301344215
d2399844,Retaurante Ruacana,Lisbon,Portuguese,1.0,4.0,55.0,827.0,0.4055737108065331,71.93915752520559,97.65516301344215
d8741657,Dr. Wine,Lisbon,Mediterranean,1.0,3.5,390.0,828.0,0.4551142923505443,71.93915752520559,97.65516301344215
d4997961,Lisboa Bar,Lisbon,Pub,1.0,4.5,54.0,829.0,0.44226580406217425,71.93915752520559,97.65516301344215
d8659384,Batata Doce,Lisbon,African,1.0,5.0,28.0,830.0,0.45109871713741834,71.93915752520559,97.65516301344215
d5954049,As Zebras Do Combo,Lisbon,Mediterranean,1.0,4.0,109.0,831.0,0.4358103211129256,71.93915752520559,97.65516301344215
d8093645,Honorato Chiado,Lisbon,American,1.0,3.5,228.0,832.0,0.43115106708148515,71.93915752520559,97.65516301344215
d9726154,Food Market,Lisbon,Mediterranean,1.0,4.0,78.0,833.0,0.42098282971245427,71.93915752520559,97.65516301344215
d4749863,Oficina do Gelado,Lisbon,Unknown,1.0,4.5,79.0,834.0,0.459045789192987,71.93915752520559,97.65516301344215
d3735886,Chimarrao,Lisbon,Brazilian,1.0,3.5,528.0,835.0,0.46865012046003773,71.93915752520559,97.65516301344215
d3967460,Andorinhas,Lisbon,European,1.0,4.5,84.0,836.0,0.4617602462690293,71.93915752520559,97.65516301344215
d9592538,Coffee Grill,Lisbon,Bar,1.0,4.0,141.0,837.0,0.4472444625666595,71.93915752520559,97.65516301344215
d7009057,Dinastia Tang,Lisbon,Chinese,1.0,4.0,230.0,838.0,0.46903795695024925,71.93915752520559,97.65516301344215
d5614840,Castro Restaurante,Lisbon,Mediterranean,1.0,4.0,283.0,839.0,0.47828899617172405,71.93915752520559,97.65516301344215
d6999740,O Faia,Lisbon,European,4.0,4.5,78.0,840.0,0.4584798277043314,71.93915752520559,97.65516301344215
d10472537,American Music Burguer,Lisbon,Bar,1.0,4.0,90.0,841.0,0.4273130934097184,71.93915752520559,97.65516301344215
d6802696,La Parisienne,Lisbon,French,1.0,4.0,193.0,842.0,0.4612179032246985,71.93915752520559,97.65516301344215
d4728842,Caprilia 2,Lisbon,European,1.0,4.0,94.0,843.0,0.4292389537256865,71.93915752520559,97.65516301344215
d2269689,Restaurante Leitao do Prior,Lisbon,European,1.0,4.0,83.0,844.0,0.42372679006515496,71.93915752520559,97.65516301344215
d8508061,Volta Dos Sabores,Lisbon,Mediterranean,1.0,4.0,91.0,845.0,0.42780090679079974,71.93915752520559,97.65516301344215
d10537712,Restaurante Bagos Chiado,Lisbon,European,1.0,4.5,46.0,846.0,0.435218340801484,71.93915752520559,97.65516301344215
d2062407,Tipico Restaurant,Lisbon,Mediterranean,1.0,4.0,143.0,847.0,0.4478666599307183,71.93915752520559,97.65516301344215
d10838956,TOPO Chiado,Lisbon,Bar,1.0,4.0,107.0,848.0,0.43498124184063414,71.93915752520559,97.65516301344215
d2143219,Churrasqueira o cofre,Lisbon,Seafood,1.0,4.0,188.0,849.0,0.46004547203687823,71.93915752520559,97.65516301344215
d1187307,Delicias De Goa,Lisbon,Indian,1.0,4.5,95.0,850.0,0.46720502156671817,71.93915752520559,97.65516301344215
d8565731,Sitio Restaurante - Hotel Valverde,Lisbon,European,4.0,4.5,75.0,851.0,0.45674122468759626,71.93915752520559,97.65516301344215
d1749874,Churrasco da Graca,Lisbon,Mediterranean,1.0,4.0,283.0,852.0,0.47828353884560415,71.93915752520559,97.65516301344215
d7645677,Burger Factory,Lisbon,American,1.0,4.0,169.0,853.0,0.45529848079265023,71.93915752520559,97.65516301344215
d2617072,SushiCafe Amoreiras,Lisbon,Japanese,1.0,4.0,121.0,854.0,0.4404380820549933,71.93915752520559,97.65516301344215
d4542075,A Catedral da Cerveja,Lisbon,European,1.0,4.0,98.0,855.0,0.4310811896988585,71.93915752520559,97.65516301344215
d1884238,Restaurante Churrasco,Lisbon,Barbecue,1.0,4.0,164.0,856.0,0.4539601626757662,71.93915752520559,97.65516301344215
d3632808,Fishtail,Lisbon,Nepali,1.0,4.5,328.0,857.0,0.5223692114736064,71.93915752520559,97.65516301344215
d7615604,Pho-Pu,Lisbon,Asian,1.0,4.0,140.0,858.0,0.4469191560682726,71.93915752520559,97.65516301344215
d8625661,Sabores na Travessa,Lisbon,Portuguese,1.0,4.5,48.0,859.0,0.4370794522859864,71.93915752520559,97.65516301344215
d8319732,Gelateiro D'alfama,Lisbon,Unknown,1.0,4.5,33.0,860.0,0.42071045817747194,71.93915752520559,97.65516301344215
d5981384,A Carvoaria,Lisbon,Seafood,1.0,4.0,92.0,861.0,0.42827851790569466,71.93915752520559,97.65516301344215
d12916060,Peixe Na Avenida,Lisbon,Latin,4.0,4.5,19.0,862.0,0.3969433251804738,71.93915752520559,97.65516301344215
d10135973,Alfama Wine & Burgers,Lisbon,European,1.0,4.5,72.0,863.0,0.4549324927121339,71.93915752520559,97.65516301344215
d12571169,Restaurante Leziria Casa de petiscos,Lisbon,Unknown,1.0,5.0,17.0,864.0,0.4297235242939748,71.93915752520559,97.65516301344215
d11848439,Acai 21 Lisboa,Lisbon,Cafe,1.0,4.5,40.0,865.0,0.42909346417098426,71.93915752520559,97.65516301344215
d8833324,Palacio de Buda,Lisbon,Indian,1.0,4.5,35.0,866.0,0.42326811041937157,71.93915752520559,97.65516301344215
d7897853,David Restaurante,Lisbon,European,1.0,4.5,42.0,867.0,0.43122587791108563,71.93915752520559,97.65516301344215
d6068041,Quiosque Time Out,Lisbon,European,1.0,4.5,60.0,868.0,0.44688702635377264,71.93915752520559,97.65516301344215
d12869924,Showroom Trindade,Lisbon,Brew Pub,1.0,5.0,15.0,869.0,0.42444613828850736,71.93915752520559,97.65516301344215
d4023564,Pingo Doce,Lisbon,Portuguese,1.0,4.0,93.0,870.0,0.42875394406620976,71.93915752520559,97.65516301344215
d7994283,H&S,Lisbon,Chinese,1.0,4.5,65.0,871.0,0.4504143545182816,71.93915752520559,97.65516301344215
d3793878,Osteria Cucina di Amici,Lisbon,Italian,1.0,4.0,247.0,872.0,0.4722045099037706,71.93915752520559,97.65516301344215
d11706963,Happy Noodles,Lisbon,Chinese,1.0,4.0,48.0,873.0,0.39957385008431656,71.93915752520559,97.65516301344215
d7814274,Grilled and company,Lisbon,Mediterranean,1.0,4.0,416.0,874.0,0.4954786754706252,71.93915752520559,97.65516301344215
d2615268,Arigato Sushiarena,Lisbon,Japanese,1.0,4.0,204.0,875.0,0.4636746586092939,71.93915752520559,97.65516301344215
d8554162,Adega Da Barroca,Lisbon,Mediterranean,1.0,4.5,45.0,876.0,0.43424295133732627,71.93915752520559,97.65516301344215
d2615885,Restaurante O Jacinto,Lisbon,Mediterranean,1.0,4.5,103.0,877.0,0.4707791877704008,71.93915752520559,97.65516301344215
d3694442,Alma Lusa Restaurante,Lisbon,Mediterranean,1.0,4.5,53.0,878.0,0.4414237624118988,71.93915752520559,97.65516301344215
d1499160,Moura Saluquia,Lisbon,Portuguese,1.0,4.0,261.0,879.0,0.474661392783308,71.93915752520559,97.65516301344215
d2386717,Petisqueira Estrela da Baixa,Lisbon,European,1.0,4.0,86.0,880.0,0.42528395109950773,71.93915752520559,97.65516301344215
d1889348,Restaurante Real Nepal,Lisbon,Indian,1.0,4.5,151.0,881.0,0.48777460539170414,71.93915752520559,97.65516301344215
d10543160,Chevere,Lisbon,Mediterranean,1.0,4.0,71.0,882.0,0.4168072126994193,71.93915752520559,97.65516301344215
d4457636,Este Oeste Pizza Sushi Cafe,Lisbon,Italian,1.0,3.5,513.0,883.0,0.4673422207829074,71.93915752520559,97.65516301344215
d10814324,Fabrica Imperial,Lisbon,European,1.0,5.0,19.0,884.0,0.4344346615232637,71.93915752520559,97.65516301344215
d9566661,Namaste Bhojanalaya,Lisbon,Indian,1.0,4.5,35.0,885.0,0.42326067114547455,71.93915752520559,97.65516301344215
d10306190,La Puttana,Lisbon,Italian,1.0,4.0,56.0,886.0,0.4063422946526981,71.93915752520559,97.65516301344215
d12877986,Transept,Lisbon,French,1.0,5.0,14.0,887.0,0.4215485131140071,71.93915752520559,97.65516301344215
d6432242,Embaixada Portuguesa,Lisbon,European,1.0,4.5,66.0,888.0,0.4510812907991306,71.93915752520559,97.65516301344215
d4699212,Barbica,Lisbon,Mediterranean,1.0,4.5,70.0,889.0,0.45367810356342286,71.93915752520559,97.65516301344215
d2000698,O Mercado,Lisbon,Seafood,1.0,4.0,94.0,890.0,0.4292201554338681,71.93915752520559,97.65516301344215
d12499935,Maria Limao,Lisbon,French,1.0,5.0,17.0,891.0,0.4297129995769444,71.93915752520559,97.65516301344215
d12845140,Otto,Lisbon,Italian,1.0,4.0,74.0,892.0,0.41863177593035883,71.93915752520559,97.65516301344215
d6354090,de Castro,Lisbon,Mediterranean,1.0,4.0,177.0,893.0,0.45734235142785035,71.93915752520559,97.65516301344215
d1950252,Mesa De Frades,Lisbon,European,1.0,4.0,287.0,894.0,0.4788934223663466,71.93915752520559,97.65516301344215
d1315075,Restaurante Floresta do Calhariz,Lisbon,European,1.0,4.0,162.0,895.0,0.4533986723831653,71.93915752520559,97.65516301344215
d8641616,Santorini Coffee,Lisbon,Mediterranean,1.0,4.5,50.0,896.0,0.4388568265657844,71.93915752520559,97.65516301344215
d12950319,CervejAlfama,Lisbon,Seafood,1.0,5.0,27.0,897.0,0.44950000615605507,71.93915752520559,97.65516301344215
d5981238,Pastelaria Ribeiro,Lisbon,Unknown,1.0,4.5,43.0,898.0,0.4322436078267572,71.93915752520559,97.65516301344215
d9720044,Taberna Do Conde Wine & Tapas,Lisbon,European,1.0,5.0,69.0,899.0,0.4905390328422369,71.93915752520559,97.65516301344215
d6600070,Boi-Cavalo Restaurante,Lisbon,Mediterranean,1.0,4.0,258.0,900.0,0.47413761680325894,71.93915752520559,97.65516301344215
d2309297,Cataplana da Gina,Lisbon,Seafood,1.0,4.0,111.0,901.0,0.4365892974501622,71.93915752520559,97.65516301344215
d7772676,Barrosa Hamburgueria,Lisbon,Portuguese,1.0,4.0,84.0,902.0,0.42423398176337196,71.93915752520559,97.65516301344215
d1924323,Taste of Punjab,Lisbon,Indian,1.0,4.5,87.0,903.0,0.4632871457588413,71.93915752520559,97.65516301344215
d1734710,Restaurante 1 de Maio,Lisbon,Mediterranean,1.0,3.5,302.0,904.0,0.4436637523900196,71.93915752520559,97.65516301344215
d1427361,Restaurante Xenu,Lisbon,European,1.0,4.0,169.0,905.0,0.4552782671844395,71.93915752520559,97.65516301344215
d12415456,Mercearia da Mila,Lisbon,American,1.0,5.0,19.0,906.0,0.4344264186176179,71.93915752520559,97.65516301344215
d9561443,Madame Gaufre,Lisbon,Street Food,1.0,5.0,30.0,907.0,0.4540550656633338,71.93915752520559,97.65516301344215
d10195297,Kokoro Ramen Bar,Lisbon,Japanese,1.0,4.5,45.0,908.0,0.43423087881175065,71.93915752520559,97.65516301344215
d8153010,Ver Lisboa Restaurante,Lisbon,Seafood,1.0,4.0,139.0,909.0,0.4465807489820222,71.93915752520559,97.65516301344215
d4271093,Restaurante Flor de Sao Jose,Lisbon,Mediterranean,1.0,4.5,41.0,910.0,0.43015561498022664,71.93915752520559,97.65516301344215
d12986309,Mezze,Lisbon,Middle Eastern,1.0,4.5,18.0,911.0,0.39462722397207156,71.93915752520559,97.65516301344215
d7014836,Restaurante Campinas,Lisbon,Mediterranean,1.0,4.0,62.0,912.0,0.4108152797652057,71.93915752520559,97.65516301344215
d8677422,Flor do Mundo,Lisbon,European,1.0,4.0,66.0,913.0,0.41357203754742683,71.93915752520559,97.65516301344215
d3545629,Snack Bar Himalaia,Lisbon,Mediterranean,1.0,5.0,63.0,914.0,0.48651991336998807,71.93915752520559,97.65516301344215
d8666414,"Gula""s For Kitchen Lovers",Lisbon,European,1.0,4.5,33.0,915.0,0.42068948417790614,71.93915752520559,97.65516301344215
d9819811,Damas,Lisbon,Mediterranean,1.0,4.0,70.0,916.0,0.41616815398590423,71.93915752520559,97.65516301344215
d2251526,Lumar,Lisbon,Portuguese,1.0,4.5,68.0,917.0,0.4523880231663945,71.93915752520559,97.65516301344215
d4601727,O Cartaxinho,Lisbon,Mediterranean,1.0,4.0,101.0,918.0,0.43239418860360074,71.93915752520559,97.65516301344215
d739840,A Maritima de Xabregas,Lisbon,Mediterranean,1.0,4.0,136.0,919.0,0.4456069594184375,71.93915752520559,97.65516301344215
d6002132,Tasquinha De Baco,Lisbon,Portuguese,1.0,4.5,49.0,920.0,0.43796114932159197,71.93915752520559,97.65516301344215
d11872572,Foodprintz Cafe,Lisbon,International,1.0,4.5,26.0,921.0,0.4103624171286394,71.93915752520559,97.65516301344215
d10256607,Restaurante Isco,Lisbon,Seafood,1.0,4.5,51.0,922.0,0.439717099390391,71.93915752520559,97.65516301344215
d10352507,Restaurante Solar dos Duques,Lisbon,Mediterranean,1.0,4.5,24.0,923.0,0.4069147009253528,71.93915752520559,97.65516301344215
d2369883,Trempe,Lisbon,Portuguese,1.0,4.5,65.0,924.0,0.45039459283867467,71.93915752520559,97.65516301344215
d10699974,Great Tastings,Lisbon,Mediterranean,1.0,4.5,76.0,925.0,0.4572985008059108,71.93915752520559,97.65516301344215
d8428458,Barbatana,Lisbon,Seafood,1.0,4.0,61.0,926.0,0.4100936654094357,71.93915752520559,97.65516301344215
d1453548,Cafe no Chiado,Lisbon,European,1.0,3.5,499.0,927.0,0.4660892337093413,71.93915752520559,97.65516301344215
d13124435,Antiga Wine Bar,Lisbon,European,1.0,5.0,13.0,928.0,0.41844344261096045,71.93915752520559,97.65516301344215
d1933325,Restaurante Gaucha,Lisbon,Mediterranean,1.0,4.0,84.0,929.0,0.4242243128064992,71.93915752520559,97.65516301344215
d2650301,Frei Contente,Lisbon,Mediterranean,1.0,4.0,184.0,930.0,0.4590565969098128,71.93915752520559,97.65516301344215
d13445402,Restaurante Consensual,Lisbon,European,1.0,5.0,11.0,931.0,0.41153814156333884,71.93915752520559,97.65516301344215
d12646205,The Lumbini Cafe,Lisbon,Indian,1.0,5.0,15.0,932.0,0.4244227960248007,71.93915752520559,97.65516301344215
d4747555,Cantina das Freiras,Lisbon,Mediterranean,1.0,4.0,85.0,933.0,0.4247467822112733,71.93915752520559,97.65516301344215
d4597144,Flor Do Cais Do Sodre,Lisbon,Mediterranean,1.0,4.5,125.0,934.0,0.4793529176952451,71.93915752520559,97.65516301344215
d4294051,Restaurante Tipico Ilha da Madeira,Lisbon,Mediterranean,1.0,4.0,79.0,935.0,0.4215069221211741,71.93915752520559,97.65516301344215
d10275723,Restaurante Sardinha,Lisbon,Unknown,1.0,4.5,37.0,936.0,0.42566381421346144,71.93915752520559,97.65516301344215
d12560211,Crouton,Lisbon,Pizza,1.0,5.0,13.0,937.0,0.418440336671025,71.93915752520559,97.65516301344215
d8784538,Sala Thai,Lisbon,Asian,1.0,4.0,64.0,938.0,0.4122059304027328,71.93915752520559,97.65516301344215
d8041179,Banana Cafe,Lisbon,Cafe,1.0,4.5,33.0,939.0,0.42068110188821617,71.93915752520559,97.65516301344215
d10044540,Ibo Marisqueira,Lisbon,Seafood,1.0,4.0,65.0,940.0,0.4128890649629821,71.93915752520559,97.65516301344215
d8868472,Wish,Lisbon,Vegetarian Friendly,1.0,4.0,74.0,941.0,0.41861425812434844,71.93915752520559,97.65516301344215
d1657770,Restaurante Adega de Sao Roque,Lisbon,Seafood,1.0,3.5,314.0,942.0,0.44538996008654536,71.93915752520559,97.65516301344215
d12380027,Restaurant o Gaiteiro,Lisbon,European,1.0,4.5,23.0,943.0,0.40507942815924414,71.93915752520559,97.65516301344215
d2437008,Entretanto Rooftop Bar in Hotel do Chiado,Lisbon,Bar,1.0,4.0,123.0,944.0,0.44113287451522304,71.93915752520559,97.65516301344215
d3540284,A Severa,Lisbon,European,4.0,3.5,538.0,945.0,0.46944705843490225,71.93915752520559,97.65516301344215
d7994303,Honorato,Lisbon,Unknown,1.0,4.5,40.0,946.0,0.42906376010605674,71.93915752520559,97.65516301344215
d8462887,Pizzeria Viavai,Lisbon,Italian,1.0,4.5,46.0,947.0,0.43518051055750223,71.93915752520559,97.65516301344215
d4173885,Roda do Leme,Lisbon,European,1.0,4.5,32.0,948.0,0.4193409827581563,71.93915752520559,97.65516301344215
d13273132,Memorias 57,Lisbon,European,1.0,5.0,11.0,949.0,0.41153202799569005,71.93915752520559,97.65516301344215
d11826876,Veganeats,Lisbon,Cafe,1.0,5.0,14.0,950.0,0.4215260778370664,71.93915752520559,97.65516301344215
d4972357,DaVito,Lisbon,Italian,1.0,4.0,39.0,951.0,0.39045613422666897,71.93915752520559,97.65516301344215
d6894867,Annapurna,Lisbon,Indian,1.0,4.5,33.0,952.0,0.4206767379466956,71.93915752520559,97.65516301344215
d12885233,Gorki Tapas nas Flores,Lisbon,French,1.0,5.0,14.0,953.0,0.4215250834788669,71.93915752520559,97.65516301344215
d12125778,O Afonso das Bifanas,Lisbon,Unknown,1.0,5.0,15.0,954.0,0.42441537102400967,71.93915752520559,97.65516301344215
d3463808,Chiringuito Tapas Bar,Lisbon,Spanish,1.0,4.5,79.0,955.0,0.45900020082359666,71.93915752520559,97.65516301344215
d10222764,Hamburgueria do Bairro - Principe Real,Lisbon,Fast Food,1.0,4.0,50.0,956.0,0.401335807013616,71.93915752520559,97.65516301344215
d6215851,Blend,Lisbon,Mediterranean,1.0,4.0,254.0,957.0,0.47342063818916735,71.93915752520559,97.65516301344215
d5981411,Restaurante Bota Feijao,Lisbon,European,1.0,4.0,135.0,958.0,0.44526554024616766,71.93915752520559,97.65516301344215
d10470318,Flamboyant,Lisbon,Portuguese,1.0,4.5,19.0,959.0,0.39690811372543305,71.93915752520559,97.65516301344215
d10441293,Pap'Acorda,Lisbon,European,1.0,3.5,198.0,960.0,0.4248138283145464,71.93915752520559,97.65516301344215
d12940488,O Surf & Turf,Lisbon,Fusion,1.0,4.0,45.0,961.0,0.39671265225030994,71.93915752520559,97.65516301344215
d8862130,Castico,Lisbon,European,1.0,4.5,27.0,962.0,0.4119774022261408,71.93915752520559,97.65516301344215
d2292447,Huang He,Lisbon,Chinese,1.0,4.0,126.0,963.0,0.44219730773212274,71.93915752520559,97.65516301344215
d8022636,Cofre Verde,Lisbon,European,1.0,4.0,82.0,964.0,0.423146129288544,71.93915752520559,97.65516301344215
d3387939,Devagar Devagarinho,Lisbon,Mediterranean,1.0,4.0,89.0,965.0,0.42677233229241035,71.93915752520559,97.65516301344215
d12533878,Versailles Belem,Lisbon,European,1.0,4.5,19.0,966.0,0.3969058462613478,71.93915752520559,97.65516301344215
d4101026,Estrela Do Minho,Lisbon,Mediterranean,1.0,4.5,61.0,967.0,0.44757992547986936,71.93915752520559,97.65516301344215
d2394389,Restaurante Antonio,Lisbon,European,1.0,4.0,136.0,968.0,0.44559043054242853,71.93915752520559,97.65516301344215
d10700942,Solar dos Galegos,Lisbon,Unknown,1.0,5.0,18.0,969.0,0.43210750773870066,71.93915752520559,97.65516301344215
d10107308,Madragoa Vinhos e Petiscos,Lisbon,European,1.0,4.5,80.0,970.0,0.4595517343329767,71.93915752520559,97.65516301344215
d4439371,Varanda Vale Formoso,Lisbon,Portuguese,1.0,4.0,64.0,971.0,0.41219505788856936,71.93915752520559,97.65516301344215
d3706472,Himchuli,Lisbon,Asian,1.0,4.5,75.0,972.0,0.4566973284138245,71.93915752520559,97.65516301344215
d7133211,Palmeira,Lisbon,European,1.0,4.0,55.0,973.0,0.40551926397438975,71.93915752520559,97.65516301344215
d11947706,Restaurante Aquele Lugar que nao Existe,Lisbon,Indian,1.0,4.0,84.0,974.0,0.4242093891256313,71.93915752520559,97.65516301344215
d8381290,O Tacho,Lisbon,Seafood,1.0,4.5,34.0,975.0,0.42196762579420716,71.93915752520559,97.65516301344215
d806939,Found You,Lisbon,European,1.0,4.0,300.0,976.0,0.48084264728274845,71.93915752520559,97.65516301344215
d12184366,EATFISH feels great,Lisbon,Seafood,1.0,4.5,34.0,977.0,0.4219669957530409,71.93915752520559,97.65516301344215
d12330127,Lisbon Vegan Restaurante,Lisbon,European,1.0,4.5,20.0,978.0,0.3990872987083004,71.93915752520559,97.65516301344215
d697275,Valle Flor,Lisbon,European,4.0,4.5,99.0,979.0,0.4689868804546222,71.93915752520559,97.65516301344215
d12637788,Soi,Lisbon,Japanese,1.0,4.0,42.0,980.0,0.3936859688619218,71.93915752520559,97.65516301344215
d3443417,O FERNANDO,Lisbon,Portuguese,1.0,4.0,166.0,981.0,0.45445512713315245,71.93915752520559,97.65516301344215
d5977644,A Merendeira,Lisbon,Portuguese,1.0,4.0,83.0,982.0,0.42367682536764745,71.93915752520559,97.65516301344215
d4084172,A Pescaria,Lisbon,Seafood,1.0,4.5,94.0,983.0,0.46668825639964223,71.93915752520559,97.65516301344215
d11844367,Kitanori Sushi Lounge,Lisbon,Japanese,1.0,4.5,26.0,984.0,0.41034155666621996,71.93915752520559,97.65516301344215
